userid,movieid,rating
185260,easy+rider+1969,5
12382,the+princess+and+the+frog+2009,4
188909,who+saw+him+die+1968,4
4773,ratatouille+2007,5
208427,ratatouille+2007,4
225170,shrek+2+2004,3
331020,battle+of+britain+1969,4
124950,ninja+1+1962,3
180088,beetlejuice+1988,4
350135,how+to+train+your+dragon+2010,5
110821,charlie+and+the+chocolate+factory+2005,4
76920,the+mummy+1999,2
311948,waltz+with+bashir+2008,4
14350,stockholm+stories+2013,4
249922,the+yes+men+fix+the+world+2009,4
201471,tekkonkinkreet+2006,4
29443,shutter+island+2010,5
17150,the+visitor+2007,4
19244,10+questions+for+the+dalai+lama+2006,3
5774,the+gods+must+be+crazy+1980,3
320022,fantastic+planet+1973,4
202210,whatever+happened+to+harold+smith+2000,4
41490,the+good_+the+bad+and+the+ugly+1966,5
309641,dr.+jekyll+and+mr.+hyde+1920,4
16718,wyrmwood+road+of+the+dead+2014,3
238204,queens+of+the+ring+2013,2
29320,results+2015,3
236899,tetro+2009,4
158896,whiplash+2014,5
94742,to+the+shores+of+tripoli+1942,4
201744,no+end+in+sight+2007,4
113732,bolt+2008,3
22314,alien+1979,5
141872,iron+man+3+2013,4
246380,the+one+i+love+2014,5
297770,from+above+2014,3
249224,dont+tell+her+its+me+1990,3
140917,iron+man+2008,4
87952,indiana+jones+and+the+last+crusade+1989,3
173824,my+apprenticeship+1939,3
219353,the+crossing+guard+1995,3
57217,the+dark+knight+2008,4
262619,faat+kin+2001,3
108635,make+it+happen+2008,3
273481,because+of+winn-dixie+2005,3
163553,harry+potter+and+the+philosophers+stone+2001,4
95885,duel+1972,3
91749,penguins+of+madagascar+2014,4
176613,a+bugs+life+1998,3
303851,blackwoods+2001,3
10346,johnny+apollo+1940,4
34391,no+mercy+1986,4
329042,mr.+troop+mom+2009,4
318552,headhunters+2011,5
33229,encore+1951,4
64928,my+life+in+ruins+2009,3
188195,shrek+2+2004,3
182815,tribute+1980,3
85375,we+are+marshall+2006,5
189235,reservoir+dogs+1992,4
280745,naked+childhood+1968,4
48222,the+beat+that+my+heart+skipped+2005,4
308342,the+terminator+1984,3
61700,leon+the+professional+1994,5
332189,the+wolf+of+wall+street+2013,4
320643,akira+1988,4
275003,the+bourne+legacy+2012,3
294242,i_+robot+2004,3
127710,body+heat+1981,3
209747,up+2009,5
54735,bagdad+cafe+1987,4
148162,the+tragedy+of+macbeth+1971,4
293330,cold+prey+iii+2010,4
89661,the+kid+with+a+bike+2011,4
114674,shaft+2000,4
60639,inception+2010,3
164785,boudu+saved+from+drowning+1932,5
117918,solomon+kane+2009,2
139505,the+beast+with+five+fingers+1946,4
223477,ratatouille+2007,5
253409,megamind+2010,5
82272,police+academy+1984,3
79859,along+the+sungari+river+1947,3
260831,hoffa+1992,3
183127,poppy+shakespeare+2008,3
279765,the+fairy+2011,3
30842,the+spanish+apartment+2002,3
36459,avalon+2001,3
110422,teheran+43+1980,4
207744,au+hasard+balthazar+1966,4
192824,the+boy+in+the+striped+pyjamas+2008,5
169714,burnt+by+the+sun+1994,5
194122,armored+car+robbery+1950,4
165672,we+wont+grow+old+together+1972,4
200483,john+huston+the+man_+the+movies_+the+maverick+1989,4
44033,family+1996,3
261057,avatar+2009,4
50679,toy+story+1995,4
107380,some+came+running+1958,4
281395,terminator+salvation+2009,4
90446,ong-bak+the+thai+warrior+2003,3
299106,killjoy+2+deliverance+from+evil+2002,3
64552,christmas+in+conway+2013,4
280705,the+broken+hearts+club+a+romantic+comedy+2000,4
337064,blood+simple+1984,4
316469,a+tale+of+two+cities+1935,4
275550,the+princess+and+the+frog+2009,3
73901,the+unspeakable+act+2012,4
52797,jim+carrey+unnatural+act+1991,3
314226,gummo+1997,3
12592,five+fingers+2006,4
114609,how+to+train+your+dragon+2+2014,4
97410,toy+story+2+1999,2
99921,the+machine+that+kills+bad+people+1952,4
249085,national+treasure+2004,3
218788,the+ant+bully+2006,2
169941,rio+bravo+1959,5
67772,wreck-it+ralph+2012,5
37654,a+bugs+life+1998,4
263275,the+taking+of+pelham+1+2+3+2009,3
130427,murder+on+flight+502+1975,4
238250,less+is+more+2000,3
100672,the+amazing+spider-man+2+2014,4
55925,friday+the+13th+1980,3
20345,this+is+our+time+2013,4
152826,the+visit+1964,3
337281,dr.+no+1962,4
194148,the+lord+of+the+rings+the+return+of+the+king+2003,4
89760,focus+2001,3
279820,nymphomaniac+vol.+ii+2013,3
189939,the+big+chill+1983,3
297116,pulp+fiction+1994,4
167478,pirates+of+the+caribbean+at+worlds+end+2007,5
127512,the+great+beauty+2013,4
69810,restaurant+1998,2
206536,my+neighbor+totoro+1988,4
108784,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
15296,the+lost+weekend+1945,4
255089,the+case+of+the+scorpions+tail+1971,4
296227,seven+samurai+1954,5
320183,cypher+2002,4
192085,life+after+beth+2014,3
200477,three+colors+blue+1993,4
249817,the+shawshank+redemption+1994,4
3238,the+king+and+i+1956,3
248973,goodfellas+1990,4
253191,snow+white+and+the+seven+dwarfs+1937,4
22901,goodbye_+mr.+chips+1969,4
1942,harry+potter+and+the+chamber+of+secrets+2002,4
60142,fanny++alexander+1982,4
352243,roseannas+grave+1997,4
200112,dark+eyes+1987,4
255884,toy+story+1995,3
224579,blazing+guns+1943,4
241624,junebug+2005,5
175802,coffy+1973,5
269777,the+fourth+kind+2009,3
314165,castle+in+the+sky+1986,5
70167,coraline+2009,4
183569,der+fuehrers+face+1943,3
47278,incendies+2010,4
339997,batman+beyond+return+of+the+joker+2000,3
332560,the+brandon+teena+story+1998,3
37087,the+faculty+1998,4
47983,maurice+1987,4
308480,far+out+man+1990,4
155195,dr.+no+1962,4
156072,the+dark+knight+2008,4
269669,ratatouille+2007,3
343100,castaway+on+the+moon+2009,3
264141,the+country+teacher+2008,3
13102,the+incredibles+2004,4
341442,the+interpreter+2005,3
349066,paradise+2013,3
223371,the+dust+factory+2004,2
346444,the+lion+king+1994,4
213042,ashes+of+time+1994,3
313772,the+terminator+1984,5
316527,polisse+2011,4
58605,side+effects+2013,4
116982,six+of+a+kind+1934,4
298839,the+adventures+of+the+wilderness+family+1975,3
303048,sodom+and+gomorrah+1962,3
334227,hit+by+lightning+2014,4
305328,harry+potter+and+the+philosophers+stone+2001,5
34169,shall+we+dance+1996,3
260714,from+dusk+till+dawn+1996,4
178491,robinson+crusoe+1997,3
88929,star+wars+1977,4
185154,spirited+away+2001,3
233541,a+very+brady+sequel+1996,2
263757,a+brighter+summer+day+1991,4
337605,the+brides+of+fu+manchu+1966,4
167287,arachnophobia+1990,4
46796,gone+in+60+seconds+1974,4
142937,unfaithfully+yours+1984,4
13834,fury+2014,5
294986,harry+potter+and+the+deathly+hallows+part+1+2010,4
200915,up+2009,4
13077,dark+blue+almost+black+2006,3
289094,the+right+stuff+1983,4
276829,the+lawless+1950,3
250778,bekas+2012,2
106822,anastasia+1997,4
107792,vice+2015,3
342844,crime+after+crime+2011,4
7557,die+hard+1988,4
110076,the+gospel+according+to+matthew+1964,5
92001,slumdog+millionaire+2008,5
237666,mary+and+max+2009,4
314581,toy+story+3+2010,4
241101,american+pie+2+2001,4
263104,rescue+dawn+2006,2
214024,cry+havoc+1943,3
77896,in+country+1989,3
42217,up+2009,4
157726,toy+story+1995,5
77893,peter+pan+1953,4
54748,the+lawless+frontier+1934,3
147438,the+thin+man+1934,4
310243,leon+the+professional+1994,4
276127,raiders+of+the+lost+ark+1981,5
106523,stretch+2014,5
1200,family+honeymoon+1948,4
96715,natural+born+killers+1994,5
287788,the+st++francisville+experiment+2000,2
22745,the+abcs+of+death+2013,4
67389,secret+of+the+wings+2012,3
72816,mr.+smith+goes+to+washington+1939,4
7442,bread+and+tulips+2000,3
308113,indiana+jones+and+the+temple+of+doom+1984,4
52676,two+hands+1999,3
289569,open+your+eyes+1997,4
82544,the+maltese+falcon+1931,4
313793,office+space+1999,3
291935,star+wars+episode+iii+-+revenge+of+the+sith+2005,4
47218,from+the+life+of+the+marionettes+1980,3
222887,folks+1992,4
206795,toy+story+1995,5
235025,road+trip+beer+pong+2009,4
295547,whatever+works+2009,5
89458,,
173335,apollo+13+1995,5
347500,the+little+mermaid+1989,3
262825,thrse+raquin+1953,4
111886,stage+beauty+2004,4
192935,countdown+1968,4
35122,woochi++the+demon+slayer+2009,3
232804,the+shawshank+redemption+1994,5
63154,rich+and+famous+1981,3
7340,the+world+of+apu+1959,3
193031,man+on+high+heels+2014,4
213734,silent+night+2012,3
100418,that+touch+of+mink+1962,3
201985,an+american+tail+1986,3
31812,the+country+bears+2002,1
206265,the+asphalt+jungle+1950,4
202778,troll+1986,3
125559,neo+ned+2005,5
316876,frozen+2013,5
75263,the+dark+2006,3
45455,robots+2005,4
87004,fric-frac+1939,3
11967,the+great+debaters+2007,4
316916,harry+potter+and+the+half-blood+prince+2009,4
13469,pina+2011,4
220163,wish+you+were+here+2012,3
305079,nowhere+1997,3
236926,dawn+of+the+planet+of+the+apes+2014,4
46651,levity+2003,4
88365,killers+2014,5
223826,love+and+other+troubles+2012,3
89632,threesome+1994,4
42081,trust+2010,4
119121,amar+akbar+anthony+1977,3
322425,the+incredibles+2004,5
16658,ohorten+2007,3
130313,straw+dogs+1971,5
340479,troll+hunter+2010,4
268931,what+lies+beneath+2000,4
53572,grand+prix+1966,4
114218,big+hero+6+2014,5
78307,toy+story+1995,3
96097,north+star+1996,4
215517,raiders+of+the+lost+ark+1981,5
322407,payback+1999,4
89914,mansfield+park+1999,4
262730,men+in+black+1997,3
335419,castle+in+the+sky+1986,4
21840,the+rag+man+1925,3
124425,the+wedding+singer+1998,3
86193,dawn+of+the+planet+of+the+apes+2014,4
91623,dressed+to+kill+1946,4
223470,the+four+musketeers+1974,4
319689,the+green+mile+1999,4
118837,it+follows+2015,4
212197,the+towering+inferno+1974,4
234450,true+lies+1994,3
106694,kwaidan+1964,4
314482,toy+story+2+1999,5
231999,the+jungle+book+1967,4
333521,the+decoy+bride+2011,4
15041,grotesque+1988,3
298308,the+lord+of+the+rings+the+two+towers+2002,4
318739,the+day+the+earth+stood+still+1951,4
95954,dr.+no+1962,3
196315,beau+brummell+this+charming+man+2006,4
267410,an+enemy+of+the+people+1990,3
65684,the+dark+side+of+the+heart+1992,4
317204,godzilla_+mothra+and+king+ghidorah+giant+monsters+all-out+attack+2001,4
25369,the+man+who+shot+liberty+valance+1962,5
198505,thieves+by+law+2010,4
66456,friday+the+13th+1980,3
45549,the+grass+harp+1995,3
216864,monty+python+and+the+holy+grail+1975,4
15013,toy+story+3+2010,5
111749,rudy+1993,3
278566,best+in+show+2000,4
149130,the+big+wedding+2013,3
15796,easy+living+1937,4
170352,backcountry+2015,3
260498,american+beauty+1999,5
119594,crazy_+stupid_+love.+2011,3
196701,the+fixer+1968,2
128161,goodfellas+1990,3
306913,one+hundred+and+one+dalmatians+1961,3
290372,insurgent+2015,3
41596,the+cat+returns+2002,4
133317,the+bride+wore+red+1937,4
241372,diary+of+a+country+priest+1951,4
83527,captain+from+castile+1947,4
1670,house+of+sand+and+fog+2003,4
115512,the+hunchback+of+notre+dame+1996,3
119267,involuntary+2008,3
283570,scaramouche+1952,3
345324,the+black+room+1935,3
287247,r-point+2004,4
33084,alice+in+the+cities+1974,4
123944,seven+samurai+1954,5
217517,looper+2012,4
339925,oliver+twist+1948,4
270518,hell+is+for+heroes+1962,4
122879,high+noon+2009,5
209620,unraveled+2012,3
109318,the+hunt+2012,3
332166,gladiator+2000,3
238402,lords+of+dogtown+2005,4
106310,the+satan+bug+1965,4
239603,the+duellists+1977,4
226299,inglourious+basterds+2009,4
149422,the+day+the+earth+stood+still+1951,4
260523,the+secret+of+nimh+1982,3
21184,dragon+fist+1979,4
327337,the+secret+world+of+arrietty+2010,4
157139,fears+of+the+dark+2008,3
63249,vivre+sa+vie+1962,4
62420,streetdance+3d+2010,4
256564,the+man+next+door+2009,4
329127,safe+house+1998,4
264150,claras+heart+1988,5
82426,unstoppable+2010,5
288780,4.3.2.1+2010,3
340170,my+sisters+keeper+2009,3
205041,spirited+away+2001,4
128945,the+prize+of+peril+1983,3
164024,god+bless+america+2011,5
163065,lonely+are+the+brave+1962,4
272162,how+to+train+your+dragon+2010,4
318980,in+the+land+of+blood+and+honey+2011,4
181665,three+resurrected+drunkards+1968,4
137314,coraline+2009,3
213187,grease+1978,4
26380,10+rillington+place+1971,4
285496,happily+never+after+2006,3
268529,indiana+jones+and+the+last+crusade+1989,4
143847,the+plough+and+the+stars+1936,4
46655,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
200045,abbott+and+costello+meet+frankenstein+1948,3
289736,companeros+1970,2
347285,cazuza+time+doesnt+stop+2004,5
207993,samurai+i+musashi+miyamoto+1954,4
334619,the+wonderful_+horrible+life+of+leni+riefenstahl+1993,3
96934,it+follows+2015,3
18866,novocaine+2001,4
89592,sicilia+1999,4
271862,the+great+los+angeles+earthquake+1990,5
325940,the+hammer+2010,4
321011,toy+story+1995,4
313534,how+to+train+your+dragon+2+2014,4
51214,the+valley+of+gwangi+1969,3
346286,princess+mononoke+1997,4
112641,city+of+god+2002,4
167175,lone+star+1996,5
107454,raiders+of+the+lost+ark+1981,3
298426,feast+of+love+2007,3
116373,survive+style+5+2004,5
269660,se7en+1995,4
332903,die+hard+1988,5
289718,coherence+2013,5
276656,despicable+me+2+2013,4
309965,geronimo+an+american+legend+1993,3
270860,harry+potter+and+the+order+of+the+phoenix+2007,4
132012,hercules+1997,3
324647,i+want+you+1998,4
340977,the+hobbit+the+battle+of+the+five+armies+2014,3
76918,the+disappearance+of+eleanor+rigby+them+2014,3
145227,nostalgia+for+the+light+2010,5
72272,whisper+of+the+heart+1995,4
217038,toy+story+2+1999,3
336136,the+outsiders+1983,4
142051,the+ultimate+warrior+1975,3
33128,butter+2011,5
337438,beauty+and+the+beast+1991,4
154033,constantine+2005,5
107513,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
290677,long+weekend+1978,4
272347,city+hunter+1993,3
241905,the+imitation+game+2014,5
304513,port+of+shadows+1938,3
143921,desperate+search+1952,3
213067,far+and+away+1992,3
307672,the+girl+who+leapt+through+time+2006,4
343243,terminator+salvation+2009,3
151321,the+shawshank+redemption+1994,4
347694,120+2008,4
81287,the+rules+of+the+game+1939,5
189997,the+sand+pebbles+1966,4
348731,the+testament+of+dr.+mabuse+1933,4
259323,cops+1922,4
96447,harry+potter+and+the+half-blood+prince+2009,4
183013,the+lion+king+2+simbas+pride+1998,4
41243,tangled+2010,4
298249,the+wicked+lady+1945,4
195070,mayerling+1936,4
241805,the+incredible+burt+wonderstone+2013,4
110945,the+good_+the+bad+and+the+ugly+1966,3
165772,enemy+at+the+gates+2001,4
10403,the+cat+returns+2002,4
75327,scarface+1932,4
109183,the+public+enemy+1931,5
159175,little+women+1933,4
89422,wanderers+2014,4
95578,harry+potter+and+the+prisoner+of+azkaban+2004,4
350520,three+on+a+match+1932,4
302940,true+grit+2010,4
87423,ghostbusters+1984,3
217669,tony+arzenta+1973,3
220283,the+princess+and+the+frog+2009,3
49465,sharktopus+vs+pteracuda+2014,3
153405,toy+story+3+2010,3
185490,shrek+2+2004,5
148253,chuck++buck+2000,4
5510,o+contador+de+histrias+2009,4
34357,inherit+the+wind+1960,5
345241,before+the+fall+2004,4
113133,happenstance+2000,4
234084,sunes+sommar+1993,4
100467,mostly+martha+2001,4
191267,victim+2010,4
231462,resurrecting+the+champ+2007,4
19570,carne+1991,5
189573,massacre+at+central+high+1976,4
312085,forbidden+planet+1956,5
66685,a+matter+of+loaf+and+death+2008,3
256769,nightcrawler+2014,4
302297,frankenstein+1931,3
80990,goodfellas+1990,5
258673,the+gunman+2015,4
295083,the+dark+knight+2008,4
215423,betty+1992,4
296521,awakenings+1990,4
13067,wreck-it+ralph+2012,4
321152,saving+private+ryan+1998,5
298534,a+wedding+suit+1976,4
59636,berkeley+in+the+sixties+1990,5
241535,true+lies+1994,4
148975,peter+pan+1953,4
119309,the+ernest+film+festival+1986,3
172947,pay+it+forward+2000,4
164376,aladdin+1992,4
186894,monty+python+and+the+holy+grail+1975,4
272389,no+greater+love+2009,3
286130,scenic+route+2013,4
202159,recipes+for+disaster+2008,3
299038,white+hunter+black+heart+1990,4
23075,griffin++phoenix+2006,2
40563,playing+2007,4
121192,weeds+1987,3
58844,giliap+1975,3
171054,the+good_+the+bad+and+the+ugly+1966,5
255983,pirates+of+the+caribbean+dead+mans+chest+2006,5
161348,bachelor+party+1984,3
88598,the+sting+1973,3
274781,shrek+2001,4
55392,the+shawshank+redemption+1994,4
207733,crazy+stone+2006,4
101421,make+your+move+2013,3
242890,rogue+trader+1999,3
238687,them+2006,4
181151,welcome+to+the+jungle+2007,2
95758,paris+36+2008,3
37782,stand+by+me+1986,4
311591,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,4
269722,rapt+2009,4
30119,pittsburgh+1942,4
111329,stonehearst+asylum+2014,3
147459,inception+2010,3
31826,swimming+pool+2003,3
139792,tony+arzenta+1973,3
337778,tell+them+who+you+are+2004,2
106137,take+me+home+tonight+2011,2
21011,1+2013,4
29802,the+equalizer+2014,4
283422,star+wars+1977,5
254470,surrender_+dorothy+2006,3
332195,fruitvale+station+2013,4
158296,they+came+to+cordura+1959,4
179602,out+of+the+clear+blue+sky+2012,4
104340,fight+club+1999,5
206706,pale+rider+1985,4
11219,ponyo+2008,3
228961,the+dark+knight+2008,5
280764,equus+1977,3
293441,the+myth+of+the+american+sleepover+2010,3
129523,homicide+1991,4
87525,nausica+of+the+valley+of+the+wind+1984,5
49189,the+american+friend+1977,3
331488,some+body+2001,4
68839,king+of+the+children+1987,4
195920,the+dead+pool+1988,4
259930,snow+white+and+the+seven+dwarfs+1937,3
93033,dawn+of+the+planet+of+the+apes+2014,4
236173,the+insect+woman+1963,4
243068,aint+in+it+for+my+health+a+film+about+levon+helm+2010,4
210978,beneath+hill+60+2010,4
328116,a+couch+in+new+york+1996,2
214090,master+and+commander+the+far+side+of+the+world+2003,4
312720,anchors+aweigh+1945,3
46394,...tick...+tick...+tick...+1970,3
285069,independence+day+1996,4
209004,duck+soup+1933,5
243168,inception+2010,4
41330,ss+experiment+love+camp+1976,5
180104,the+boy+in+the+striped+pyjamas+2008,4
236735,normal+2003,5
132764,hungry+for+change+2012,4
259337,4.3.2.1+2010,4
229073,allegro+non+troppo+1976,4
313875,two+men+went+to+war+2002,4
8528,emma+1996,4
228251,blood+shack+1971,2
28263,the+butcher+boy+1997,3
192829,late+autumn+2010,4
348654,whiplash+2014,4
115319,sister+2012,4
343307,harry+potter+and+the+chamber+of+secrets+2002,4
88955,jiro+dreams+of+sushi+2011,4
68384,thursday+1998,3
187797,seal+team+eight+behind+enemy+lines+2014,4
301804,inglourious+basterds+2009,4
239315,a+tale+of+two+sisters+2003,4
53863,close+encounters+of+the+third+kind+1977,5
210017,lebanon_+pa.+2011,3
294218,amador+2010,2
177631,scandal+sheet+1952,3
58193,men+in+black+1997,4
250402,begin+again+2013,4
131034,harry+potter+and+the+chamber+of+secrets+2002,3
49696,the+terminator+1984,4
41712,humpday+2009,2
337275,toy+story+2+1999,4
132064,up+2009,3
248854,wreck-it+ralph+2012,5
214729,from+within+2009,3
68772,the+bank+2001,3
258770,,
201075,ethan+frome+1993,4
132610,star+wars+episode+ii+-+attack+of+the+clones+2002,3
84772,emr+2004,2
46851,inception+2010,5
57020,toy+story+2+1999,3
258422,saving+private+ryan+1998,5
38462,waiting+for+guffman+1996,3
313781,ong-bak+the+thai+warrior+2003,4
191757,our+idiot+brother+2011,3
292906,forbidden+planet+1956,5
294231,the+blues+brothers+1980,4
61867,pirates+of+the+caribbean+on+stranger+tides+2011,3
46308,hardcore+1979,4
207990,toy+story+3+2010,3
207385,harry+potter+and+the+philosophers+stone+2001,5
322241,antwone+fisher+2002,5
193768,giant+2009,3
111780,the+railway+man+2013,4
352543,linda+linda+linda+2005,4
15724,you+dont+mess+with+the+zohan+2008,3
93548,harry+potter+and+the+philosophers+stone+2001,5
95268,nightcrawler+2014,4
52740,the+matrix+1999,4
241558,the+mask+1994,2
318600,in+the+city+of+sylvia+2007,3
217966,death+rides+a+horse+1967,4
175070,acadia+acadia+1971,3
294292,midnight+clear+2006,4
1410,blinky+2011,4
286016,raising+victor+vargas+2002,4
255920,beauty+and+the+beast+1991,4
148874,the+skeleton+twins+2014,3
89032,fury+2014,2
281857,akira+1988,2
115843,the+sentinel+2006,3
4649,interstellar+2014,5
202602,ice+age+continental+drift+2012,4
338028,something+to+talk+about+1995,3
99168,tetsuo+the+iron+man+1989,3
201120,maniacts+2001,1
71990,objectified+2009,3
131489,white+christmas+1954,5
331329,saving+private+ryan+1998,4
206284,hellion+2014,4
223042,frozen+2013,4
124369,a+gentle+woman+1969,4
154517,toy+story+1995,2
99917,monsters_+inc.+2001,4
218100,the+natural+1984,4
333845,how+to+train+your+dragon+2010,4
308684,dumb+and+dumber+1994,5
72518,the+shawshank+redemption+1994,5
107757,a+life+less+ordinary+1997,4
159674,blood+2012,3
206,chaos+2005,3
105026,the+flight+of+the+phoenix+1965,4
10133,bob+le+flambeur+1956,5
239161,dumbo+1941,5
92590,d.a.r.y.l.+1985,3
252257,toy+story+1995,5
349874,inventing+the+abbotts+1997,3
104624,albatross+2011,3
262164,the+man+who+shot+liberty+valance+1962,3
200226,hellboy+ii+the+golden+army+2008,4
223704,whisper+of+the+heart+1995,4
5303,tension+at+table+rock+1956,5
97483,lost+angels+1989,4
209036,watchmen+2009,3
214435,shakespeare+high+2012,5
24859,dial+m+for+murder+1954,4
318431,from+beyond+the+grave+1974,3
106785,my+dinner+with+andr+1981,4
278091,culloden+1964,4
42723,the+lord+of+the+rings+the+two+towers+2002,5
72030,the+shawshank+redemption+1994,5
307824,a+show+of+force+1990,3
127203,no+time+for+sergeants+1958,4
158814,interstellar+2014,4
132800,the+taking+of+deborah+logan+2014,5
268085,season+of+the+witch+2011,2
151825,snow+white+a+tale+of+terror+1997,3
14704,the+lookout+2007,3
56268,the+substance+of+fire+1996,3
288332,sun+kissed+2012,4
260543,x-men+days+of+future+past+2014,3
152289,navajo+joe+1966,3
137848,i+am+a+fugitive+from+a+chain+gang+1932,5
36275,the+nomi+song+2004,4
287984,royal+wedding+1951,3
140966,teeth+2007,4
155521,dead+or+alive+2+birds+2000,4
80467,hyde+park+on+hudson+2012,3
271326,never+weaken+1921,3
75375,predator+1987,4
259167,closed+curtain+2013,3
277727,the+hunger+games+mockingjay+-+part+1+2014,4
250931,mystic+river+2003,4
231582,anchors+aweigh+1945,3
259258,harry+potter+and+the+deathly+hallows+part+2+2011,4
237543,lady+in+white+1988,3
37821,despicable+me+2+2013,4
157076,dr.+no+1962,5
99752,in+old+chicago+1937,3
182720,spirited+away+2001,4
1633,a+civil+action+1998,3
214597,westward+the+women+1951,4
24650,the+amazing+spider-man+2+2014,3
343467,the+godfather+1972,5
45107,donkey+skin+1970,5
218913,the+good+guy+2009,3
152159,my+family+1995,4
79343,la+cienaga+2001,5
342965,jin-roh+the+wolf+brigade+1999,3
21900,the+dark+knight+2008,5
264643,brooklyn+2015,4
219429,azumi+2+death+or+love+2005,4
122003,gnomeo++juliet+2011,3
157655,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
258205,supermarket+woman+1996,3
204142,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
150227,kill+bill+vol.+1+2003,5
23375,shifty+2009,4
245794,fight+club+1999,4
100921,the+shawshank+redemption+1994,3
324645,unstrung+heroes+1995,4
310673,the+shawshank+redemption+1994,5
327730,princess+mononoke+1997,4
9536,my+neighbor+totoro+1988,5
110353,fail-safe+1964,4
147093,southern+comfort+1981,3
241694,whiplash+2014,3
315417,the+godfather+1972,4
23517,raiders+of+the+lost+ark+1981,5
257239,run+if+you+can+2010,4
212249,orphans+1998,2
202357,mike+birbiglia+what+i+should+have+said+was+nothing+2008,3
324128,inglourious+basterds+2009,4
52120,the+shawshank+redemption+1994,5
178299,harry+potter+and+the+chamber+of+secrets+2002,4
278022,harry+potter+and+the+half-blood+prince+2009,4
101379,zero+dark+thirty+2012,3
164447,empire+of+dreams+the+story+of+the+star+wars+trilogy+2004,4
115247,toy+story+1995,4
27092,out+to+sea+1997,2
130158,aladdin+1992,4
198194,aladdin+1992,4
285959,the+celluloid+closet+1996,4
229663,scarface+1983,3
189400,hard+eight+1996,3
198921,sybil+1976,4
21669,10.5+apocalypse+2006,3
98004,21+up+1977,4
276216,daddy+day+care+2003,4
227676,casino+royale+2006,2
32676,sweet+land+2005,3
97927,out+of+africa+1985,3
302481,the+fifth+element+1997,4
336943,finding+nemo+2003,3
67738,face+of+terror+2004,4
17175,kiss+me_+stupid+1964,3
125382,the+old+man+and+the+sea+1990,4
68199,inglourious+basterds+2009,5
192625,terminator+2+judgment+day+1991,3
186829,iron+man+2008,3
12706,red+beard+1965,4
302281,dinner+for+one+1963,3
289474,the+way+we+laughed+1998,3
12486,the+incredibles+2004,4
172765,once+upon+a+time...+when+we+were+colored+1996,4
314122,is+it+fall+yet+2000,5
23203,munich+2005,3
88288,redwood+highway+2013,4
157543,the+dark+knight+2008,4
320080,jurassic+park+1993,4
74952,harry+potter+and+the+deathly+hallows+part+2+2011,4
311785,cause+for+alarm+1951,3
160914,dr.+mabuse_+the+gambler+1922,3
303147,day+and+night+2004,5
17362,christmas+in+august+1998,4
209390,insurgent+2015,3
71304,se7en+1995,3
157720,36+hours+1964,3
265521,repentance+2014,4
185217,the+magic+voyage+of+sinbad+1952,4
210428,iron+man+2008,3
88709,sweet+smell+of+success+1957,4
189928,attraction+2001,4
250206,71+2014,3
95604,pirates+of+the+caribbean+dead+mans+chest+2006,3
232984,iria+zeiram+the+animation+1994,3
285447,976-evil+ii+1992,2
231342,my+neighbor+totoro+1988,4
205975,mad+money+2008,3
206016,the+big+white+2005,3
30489,3+women+1977,4
46962,pressure+point+1962,4
111054,the+secret+of+dr.+kildare+1939,3
187986,on+guard+1997,4
326822,101+reykjavik+2000,4
173420,a+trip+down+the+river+1970,4
118461,true+lies+1994,5
350054,megamind+2010,5
206064,inuyasha+the+movie+2+the+castle+beyond+the+looking+glass+2002,3
323566,the+shawshank+redemption+1994,4
259449,bad+boy+bubby+1993,3
167436,indiana+jones+and+the+last+crusade+1989,4
328167,don+jon+2013,4
179597,beauty+and+the+beast+1991,4
72497,goodfellas+1990,4
52456,the+dark+knight+2008,4
204718,the+avengers+2012,4
250305,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
61110,amarcord+1973,4
158660,mystic+river+2003,4
36389,se7en+1995,5
18209,nobody+loves+me+1994,4
24491,the+score+2001,4
153841,inception+2010,4
240646,the+wedding+night+1935,4
289546,the+secret+2006,2
230397,justice+league+the+flashpoint+paradox+2013,4
345054,constantine+2005,2
109003,apocalypse+now+1979,4
40445,how+to+train+your+dragon+2+2014,3
215216,dead+weekend+1995,3
339,nightcrawler+2014,4
231551,terminator+2+judgment+day+1991,4
184752,42+2013,4
11380,pirates+of+the+caribbean+dead+mans+chest+2006,3
144467,zero+effect+1998,4
146773,somewhere+2010,4
342808,ugly_+dirty+and+bad+1976,4
61745,the+avengers+2012,2
98550,the+incredibles+2004,4
74222,the+last+ride+2012,3
41107,the+seven-ups+1973,5
326878,lost+boys+of+sudan+2003,4
73759,stella+street+2004,3
88384,birth+of+the+living+dead+2013,4
342273,monty+python+and+the+holy+grail+1975,4
5118,jacks+back+1988,3
275064,back+to+the+future+1985,4
95112,lucy+2014,4
40372,the+cameraman+1928,3
272154,hippie+masala+-+forever+in+india+2006,4
126798,the+motel+life+2012,4
274822,monsters_+inc.+2001,4
345634,do+the+right+thing+1989,5
167419,the+arrival+of+wang+2012,4
2843,gone+girl+2014,4
