userid,movieid,rating
264742,office+space+1999,4
349636,undisputed+ii+last+man+standing+2006,5
80781,ponyo+2008,3
44760,life+is+a+miracle+2004,3
160118,the+ditchdiggers+daughters+1997,5
304396,fate+2001,4
310382,horse+feathers+1932,3
339060,sanjuro+1962,5
315416,party+monster+the+shockumentary+1998,4
97826,romeo+must+die+2000,4
250522,batman+returns+1992,3
177464,bewitched+1945,3
5008,the+open+road+1926,3
131132,shadowzone+1990,3
272882,the+golden+dream+2013,4
303852,star+wars+1977,4
219973,samaritan+girl+2004,3
117377,on+the+ropes+1999,4
136326,a+bridge+too+far+1977,3
310266,iron+man+3+2013,4
316872,running+from+crazy+2013,5
155096,the+court+jester+1955,5
178168,dance+party_+usa+2006,4
216110,tracers+2015,4
319655,the+gay+bed+and+breakfast+of+terror+2007,4
26567,wusa+1970,4
102753,the+dirty+dozen+the+deadly+mission+1987,3
306158,first+blood+1982,3
127108,e.t.+the+extra-terrestrial+1982,3
253895,brave+2012,3
230204,leon+the+professional+1994,4
312952,the+shining+1980,4
161018,akira+1988,5
138593,spirited+away+2001,5
65630,the+plough+and+the+stars+1936,4
53413,die+hard+1988,5
72978,anchors+aweigh+1945,3
303166,the+confessional+1995,5
270697,ratatouille+2007,5
197289,the+great+debaters+2007,4
95996,the+deep+end+of+the+ocean+1999,3
289702,bottle+rocket+1996,4
262977,crimson+rivers+ii+angels+of+the+apocalypse+2004,2
86004,performance+1970,3
117381,the+improv+50+years+behind+the+brick+wall+2013,4
198219,jaws+1975,5
303491,nicholas+nickleby+2002,4
60621,territorio+comanche+1997,4
274181,byzantium+2012,3
314283,body+bags+1993,4
109410,once+upon+a+time+in+anatolia+2011,4
274327,the+incredibles+2004,4
327297,begotten+1990,3
221114,fight+club+1999,4
33513,magic+in+the+moonlight+2014,4
16232,rosemarys+baby+1968,3
180538,samurai+cop+1991,4
318318,a+tale+of+two+sisters+2003,5
303136,sid++nancy+1986,3
98092,5050+2011,3
32238,metroland+1997,3
89645,dead+space+aftermath+2010,4
217796,the+lord+of+the+rings+the+two+towers+2002,4
301363,white+material+2010,3
58965,the+lord+of+the+rings+the+two+towers+2002,4
97565,the+devil+wears+prada+2006,3
259932,i+dont+want+to+talk+about+it+1993,4
137142,der+fuehrers+face+1943,4
63298,the+hospital+1971,4
137860,mississippi+masala+1991,5
126992,terminator+2+judgment+day+1991,4
288117,sex+the+annabel+chong+story+1999,3
99564,oceans+eleven+2001,3
310014,master+and+commander+the+far+side+of+the+world+2003,4
233352,steak+2007,4
250600,the+blue+angel+1930,4
215246,get+carter+1971,3
84635,song+of+the+thin+man+1947,4
151418,only+old+men+are+going+to+battle+1973,4
76170,restless+2011,5
91184,babylon+xx+1979,4
103305,1987+2014,4
147969,winning+streak+2012,4
6447,the+nautical+chart+2007,3
87577,eklavya+the+royal+guard+2007,4
269160,the+express+2008,4
149687,jab+we+met+2007,4
263869,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
315100,window+to+paris+1993,3
176420,the+bugs+bunnyroad+runner+movie+1979,4
284043,hector+and+the+search+for+happiness+2014,3
194358,the+thin+man+1934,4
277805,snowpiercer+2013,3
261761,border+run+2012,3
140108,special+delivery+2002,4
54741,arsenic+and+old+lace+1944,4
118219,the+protector+1985,3
81825,conan+the+barbarian+1982,3
205530,behind+the+candelabra+2013,5
264238,moneyball+2011,5
180476,summertime+1955,4
189659,kickboxer+1989,4
289153,constantine+2005,3
60698,blind+date+1987,3
321644,the+defiant+ones+1958,4
298349,how+the+grinch+stole+christmas+1966,4
189287,man+on+the+train+2002,4
113381,ghost+in+the+machine+1993,2
10807,the+strength+of+water+2009,4
206361,thor+the+dark+world+2013,3
249088,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,3
179901,girl_+interrupted+1999,3
329729,the+muppet+movie+1979,4
265903,bolt+2008,4
173060,an+unlikely+weapon+2009,4
70548,anchors+aweigh+1945,4
258342,chicken+run+2000,3
21786,the+hunger+games+mockingjay+-+part+1+2014,3
111420,big+hero+6+2014,3
221030,a+dogs+life+1918,4
293679,quantum+of+solace+2008,3
228507,shadows+of+forgotten+ancestors+1965,3
216423,mutual+appreciation+2005,4
346900,scarface+1983,5
55081,heathers+1988,4
126611,escape+from+alcatraz+1979,3
280273,avatar+2009,4
203046,angel+1982,3
257114,the+beast+of+war+1988,3
239843,mais+qui+a+tu+pamela+rose++2003,4
290403,elina+as+if+i+wasnt+there+2003,4
202204,courageous+2011,3
16613,wild+2014,4
298918,lone+wolf+and+cub+baby+cart+to+hades+1972,3
273325,earth+1996,4
262033,michael+1996,3
233186,beauty+and+the+beast+1991,3
141435,alien+1979,5
348045,the+five+heartbeats+1991,4
310472,the+gospel+according+to+matthew+1964,4
172529,titanic+1997,3
123972,adam+had+four+sons+1941,3
323464,ikiru+1952,4
141632,the+lord+of+the+rings+the+return+of+the+king+2003,5
97244,waco+the+rules+of+engagement+1997,5
293510,r100+2013,4
227450,the+night+of+the+hunter+1955,5
206088,inception+2010,5
124491,all+quiet+on+the+western+front+1930,4
198664,beauty+and+the+beast+the+enchanted+christmas+1997,3
243316,rio+bravo+1959,4
295706,reservoir+dogs+1992,4
131529,raising+arizona+1987,5
184853,f.i.s.t.+1978,4
251557,ivans+childhood+1962,4
197739,big+hero+6+2014,4
250757,nightcrawler+2014,4
81025,up+periscope+1959,4
152307,pulp+fiction+1994,4
38311,doctor+who+the+time+of+the+doctor+2013,3
189326,aliens+1986,5
255900,the+gorgon+1964,3
211631,the+pirate+bay+away+from+keyboard+2013,4
88906,the+dark+knight+2008,4
59450,the+dark+knight+rises+2012,4
72106,wreck-it+ralph+2012,4
275814,harry+potter+and+the+order+of+the+phoenix+2007,4
94688,secret+agent+1936,3
211350,interstellar+2014,4
155544,whiplash+2014,4
201004,raging+bull+1980,3
153212,the+last+of+england+1987,3
166425,bless+the+beasts++children+1971,4
286305,brides+2004,4
22946,a+tale+of+two+sisters+2003,4
137194,a+serious+man+2009,4
221150,haemoo+2014,3
131353,princess+mononoke+1997,3
135114,skyfall+2012,5
200494,we+are+what+we+are+2013,4
53696,tomie+unlimited+2011,5
79220,the+last+dragon+1985,3
45536,nausica+of+the+valley+of+the+wind+1984,4
18212,aliens+1986,4
51206,of+human+hearts+1938,3
156857,american+gangster+2007,5
269178,avatar+2009,3
221117,sams+song+1969,4
324233,march+of+the+penguins+2005,4
15295,indiana+jones+and+the+temple+of+doom+1984,3
352653,blade+runner+1982,5
283282,port+of+shadows+1938,4
344379,25+watts+2001,4
198075,sleeping+beauty+1959,5
313590,gone+girl+2014,5
87937,moscow+does+not+believe+in+tears+1980,4
251558,enemy+at+the+gates+2001,4
160349,shades+of+ray+2008,5
32890,anastasia+1997,4
190097,the+godfather+1972,4
30132,into+the+woods+2014,4
120534,all+for+the+winner+1990,4
185654,from+dusk+till+dawn+1996,3
186074,made+in+britain+1982,4
29288,the+guard+2011,4
94830,frankenstein+1931,4
341982,northanger+abbey+2007,4
235444,kocken+2005,3
328448,se7en+1995,4
24932,karol+a+man+who+became+pope+2005,4
31793,thor+the+dark+world+2013,2
265465,terminator+salvation+2009,4
336447,dark+and+stormy+night+2009,3
145272,a+passage+to+india+1984,4
201123,a+good+marriage+2014,4
336408,the+count+of+monte+cristo+2002,4
107824,sawdust+and+tinsel+1953,4
333092,a+letter+to+momo+2012,3
273749,the+snows+of+kilimanjaro+2011,4
174012,ghostbusters+1984,3
275325,oceans+eleven+1960,4
201282,jnssonligan+p+mallorca+1989,3
83544,commando+1985,4
154212,grand+illusion+1937,4
314664,mulan+1998,4
201258,howls+moving+castle+2004,3
338823,jingle+all+the+way+2+2014,3
160078,titanic+1997,3
302066,dark+blue+world+2001,2
31797,family+guy+presents+stewie+griffin+the+untold+story+2005,5
83232,blade+runner+1982,4
200827,oceans+eleven+2001,4
3778,now+you+see+me+2013,3
1930,monsieur+verdoux+1947,4
278180,the+voices+2014,3
124594,night+of+the+demons+2009,3
224017,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
199830,the+incredible+hulk+2008,5
244843,romeo++juliet+2013,3
208451,the+equalizer+2014,4
53110,the+supper+1992,3
219101,gladiator+2000,5
344055,zeitgeist+moving+forward+2011,4
259357,ice+age+2002,5
249449,toy+story+1995,5
186220,star+wars+episode+i+-+the+phantom+menace+1999,4
347077,secret+2007,3
232800,clean+2004,3
248028,marketa+lazarov+1967,4
297206,mall+girls+2009,3
282982,frozen+2013,3
142571,from+russia+with+love+1963,4
349498,five+minutes+of+heaven+2009,5
319369,frenzy+1972,4
169752,the+hobbit+the+desolation+of+smaug+2013,3
192338,dawn+of+the+planet+of+the+apes+2014,5
227801,beetlejuice+1988,4
27623,saving+private+ryan+1998,5
120740,caught+1987,3
220147,moonstruck+1987,3
193329,a+bridge+too+far+1977,4
233521,deep+blue+sea+1999,2
297323,inception+2010,5
293025,conan+the+barbarian+1982,4
236747,goodfellas+1990,4
149467,new+scenes+from+america+2002,3
158239,nostalgia+1983,5
121,the+odd+life+of+timothy+green+2012,3
230971,happy_+texas+1999,3
237616,shutter+island+2010,3
126906,the+saint+in+london+1939,4
165396,big+hero+6+2014,3
113205,the+royal+tenenbaums+2001,4
14751,where+the+boys+are+1960,4
295202,the+lion+king+1+2004,4
5819,live+wire+1992,3
182932,what+men+talk+about+2010,3
56516,scary+movie+3+2003,4
308913,jnssonligan+p+mallorca+1989,3
325236,the+incredibles+2004,3
38347,the+crash+reel+2013,3
212118,more+1998,3
161597,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,4
127114,failan+2001,3
45314,the+river+1951,4
108055,killer+cop+1975,3
171361,a+cinderella+story+once+upon+a+song+2011,4
101047,glory+road+2006,5
352242,about+schmidt+2002,4
77936,el+amor+brujo+1986,5
305046,bullet+in+the+head+1990,4
29384,flash+gordon+1980,3
45861,the+grey+zone+2001,3
292359,it+follows+2015,3
185020,different+for+girls+1996,4
56812,brave+2012,3
153738,aliens+1986,4
172650,vice+2015,4
226319,boy+meets+girl+1938,4
258256,the+trial+of+the+incredible+hulk+1989,3
265074,guardians+of+the+galaxy+2014,4
71783,moonlight+serenade+2009,3
205976,ladies+in+lavender+2004,4
116182,pulp+fiction+1994,4
292788,a+place+in+the+sun+1951,4
129840,spud+2010,4
36834,the+avengers+2012,4
53099,love++pop+1998,3
164488,middle+men+2009,4
317495,a+few+good+men+1992,4
205639,alien+1979,4
74614,willy+wonka++the+chocolate+factory+1971,4
51354,kikis+delivery+service+1989,4
137240,the+hitch-hiker+1953,4
303154,raiders+of+the+lost+ark+1981,5
219020,the+phantom+of+the+opera+2004,3
230446,despicable+me+2+2013,4
268733,fullmetal+alchemist+the+sacred+star+of+milos+2011,4
242798,all+the+presidents+men+1976,4
31551,angel+on+my+shoulder+1946,4
28607,the+legend+ii+1993,5
28324,dollman+1991,3
105937,the+iron+commissioner+1978,3
308344,harry+potter+and+the+order+of+the+phoenix+2007,3
171066,the+arbor+2010,4
293296,the+last+time+i+saw+macao+2012,4
125248,baise-moi+2000,2
80032,candy+1968,3
75637,smooth+talk+1985,4
274272,fair+game+2010,4
94299,the+city+of+the+dead+1960,4
224863,very+annie+mary+2001,3
128876,mans+favorite+sport+1964,3
286571,the+window+1949,4
322223,but+not+for+me+1959,3
40519,beau+geste+1939,3
47944,the+tin+drum+1979,4
11317,monty+python+and+the+holy+grail+1975,5
109407,belly+1998,3
296545,the+miracle+worker+1962,3
259499,goodbye_+mr.+chips+1969,4
281802,the+terminator+1984,4
118531,the+intruder+1962,4
11530,steam+the+turkish+bath+1997,3
337204,father+of+the+bride+1991,3
91039,the+line+king+the+al+hirschfeld+story+1996,4
267035,raiders+of+the+lost+ark+1981,4
257941,the+vikings+1958,4
306416,inception+2010,3
40979,the+great+train+robbery+1903,3
168841,tom+horn+1980,3
158071,my+night+at+mauds+1969,5
203857,the+king+of+marvin+gardens+1972,3
264934,the+trials+of+cate+mccall+2013,4
120736,willy+wonka++the+chocolate+factory+1971,5
123206,eureka+2000,4
43725,symmetry+2003,3
104544,parking+2008,3
105790,the+white+stripes+under+great+white+northern+lights+2009,3
237167,sweet+smell+of+success+1957,5
118109,geronimo+an+american+legend+1993,4
25210,snow+white+and+the+seven+dwarfs+1937,4
109598,whiplash+2014,5
288699,free+to+play+2014,3
203654,bill+bailey+tinselworm+2008,3
168672,light+the+fuse...+sartana+is+coming+1970,4
15315,geronimo+an+american+legend+1993,4
147576,the+lover+1992,4
252952,deadly+surveillance+1991,3
149448,the+last+seduction+1994,4
33788,raajneeti+2010,2
313029,the+gospel+according+to+matthew+1964,4
128143,navy+blues+1929,4
119786,nausica+of+the+valley+of+the+wind+1984,3
289069,ladies+they+talk+about+1933,4
155700,about+elly+2009,4
238787,the+dark+knight+rises+2012,4
332461,toy+story+2+1999,4
338025,cabaret+1972,4
36064,metropolitan+1990,4
299729,steel+toes+2006,4
214050,army+of+shadows+1969,4
182164,the+gods+must+be+crazy+1980,4
214470,sick+the+life+and+death+of+bob+flanagan_+supermasochist+1997,3
63090,chicken+run+2000,4
93658,swades+we_+the+people+2004,3
323272,princess+mononoke+1997,3
320881,the+good_+the+bad+and+the+ugly+1966,4
167421,to+kill+a+mockingbird+1962,4
338520,soldier+blue+1970,3
125191,king+of+california+2007,3
218786,blue+city+1986,3
235043,the+shining+1980,4
256715,alien+1979,4
253899,i+love+you+again+1940,3
225780,the+king+is+dancing+2000,3
270402,blood+tide+1982,3
97711,the+lord+of+the+rings+the+return+of+the+king+2003,5
162307,howls+moving+castle+2004,4
240416,the+beaver+2011,3
87421,malena+2000,3
295112,howls+moving+castle+2004,4
297209,interstellar+2014,4
333011,the+hireling+1973,3
302397,ponyo+2008,4
346075,the+amazing+spider-man+2+2014,3
229442,suspect+x+2008,4
23136,mulan+1998,4
263625,promises+2001,4
260039,memories+of+me+1988,4
158522,a+guide+to+recognizing+your+saints+2006,4
328649,felon+2008,5
258985,the+green+mile+1999,4
342451,monsters_+inc.+2001,3
12756,dirty+dancing+1987,4
296949,ten+tall+men+1951,4
81154,cargo+2013,3
249954,wreck-it+ralph+2012,5
281477,the+conman+1998,3
217554,pretty+persuasion+2005,4
343279,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3
52829,memento+2000,4
136687,the+hobbit+the+desolation+of+smaug+2013,3
65543,maniac+cop+2+1990,3
206608,written+on+the+wind+1956,3
247240,all+the+presidents+men+1976,5
135335,schwestern+2014,4
30308,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
82038,the+purge+anarchy+2014,4
214196,interstellar+2014,5
59981,anchors+aweigh+1945,3
318802,pulp+fiction+1994,5
153369,the+crime+of+monsieur+lange+1936,4
6608,the+forgotten+one+1989,5
151902,the+descent+2005,3
316134,toy+story+2+1999,4
220827,blind+husbands+1919,5
301930,borrowed+hearts+1997,3
109399,solaris+1972,4
274012,forrest+gump+1994,4
143080,three+amigos+1986,3
142823,monty+python+and+the+holy+grail+1975,3
242499,merry+christmas_+mr.+lawrence+1983,4
178940,la+cage+aux+folles+ii+1980,4
308073,phyllis+and+harold+2010,3
77690,the+lord+of+the+rings+the+two+towers+2002,4
275081,barry+lyndon+1975,3
292694,begin+again+2013,4
111530,electric+dreams+1984,4
311936,the+matrix+1999,5
205507,ein+schnitzel+fr+drei+2010,4
217347,nausica+of+the+valley+of+the+wind+1984,5
303842,american+pie+2+2001,3
158050,first+blood+1982,4
14784,dead+souls+2012,3
280567,anchors+aweigh+1945,4
188512,me_+myself+and+mum+2013,3
160488,the+chamber+1996,4
257229,the+princess+diaries+2001,3
82464,the+reluctant+saint+1962,2
341967,trailer+park+boys+countdown+to+liquor+day+2009,4
298954,into+the+arms+of+strangers+stories+of+the+kindertransport+2000,3
122461,cinderella+2015,3
174656,e.t.+the+extra-terrestrial+1982,3
65177,the+hills+have+eyes+2006,3
292981,descendant+of+the+sun+1983,3
55168,summer+wars+2009,4
109751,skylark+1941,3
286792,harry+potter+and+the+order+of+the+phoenix+2007,4
203909,kumiko_+the+treasure+hunter+2015,3
142711,faithless+2000,3
116449,kin-dza-dza+1986,4
91519,un+flic+1972,3
91037,game+change+2012,3
290511,red+sorghum+1987,4
263390,bicentennial+man+1999,4
183049,two+loves+1961,4
127770,seventh+heaven+1993,4
335619,the+defiant+ones+1958,4
313962,gattaca+1997,3
127279,shadows+1959,4
168247,indiana+jones+and+the+last+crusade+1989,3
219073,toy+story+1995,4
105492,casablanca+1942,4
77940,despicable+me+2+2013,2
15625,moby+dick+1956,4
104597,despicable+me+2+2013,2
300269,if+i+stay+2014,3
193657,amores+perros+2000,4
344163,the+new+girlfriend+2014,5
23623,macon+county+line+1974,4
171527,sleuth+1972,4
315601,chiedimi+se+sono+felice+2000,3
240840,the+cobbler+2014,5
122394,shrek+forever+after+2010,3
78806,good+2008,3
26108,the+pursuit+of+happiness+1971,4
105392,toy+story+1995,4
236829,buddy+buddy+1981,4
295043,good+vibrations+2012,4
167621,the+39+steps+1959,3
41812,the+gods+must+be+crazy+1980,3
158763,beyond+the+law+1968,4
337998,radio+2003,3
200216,shutter+island+2010,5
251339,going+to+pieces+the+rise+and+fall+of+the+slasher+film+2006,3
108819,no+more+school+2000,5
270446,the+good_+the+bad+and+the+ugly+1966,3
166949,central+park+1990,4
201411,the+italian+connection+1972,4
149417,touch+the+top+of+the+world+2006,5
99396,the+hunger+games+mockingjay+-+part+1+2014,4
214062,dickson+experimental+sound+film+1894,2
184456,duck_+you+sucker+1971,4
212614,the+far+country+1955,4
106964,victor+seastrom+1981,3
206645,blade+1998,3
314624,march+of+the+penguins+2005,4
269136,monty+python+and+the+holy+grail+1975,5
160070,the+mysterious+lady+1928,4
31254,directed+by+john+ford+1971,4
149182,conviction+2010,3
163200,deceptive+practice+the+mysteries+and+mentors+of+ricky+jay+2012,4
170121,harry+potter+and+the+prisoner+of+azkaban+2004,5
5981,a+bugs+life+1998,5
189661,salting+the+battlefield+2014,3
29150,the+feathered+serpent+1948,4
58228,whisper+of+the+heart+1995,4
135450,regeneration+1915,4
70160,man+on+fire+2004,5
167834,harry+potter+and+the+deathly+hallows+part+2+2011,5
233151,paper+moon+1973,4
6972,tanner+hall+2009,2
184585,sunrise+a+song+of+two+humans+1927,5
348846,men+in+black+1997,3
147513,a+beautiful+mind+2001,5
251610,dog+days+2001,3
15912,the+wedding+night+1935,3
144521,tell+them+willie+boy+is+here+1969,4
215663,the+fifth+element+1997,4
51655,dial+m+for+murder+1954,4
200307,grey+gardens+2009,4
11880,the+hanoi+hilton+1987,4
96477,clockers+1995,4
76024,finding+nemo+2003,3
245161,harry+potter+and+the+prisoner+of+azkaban+2004,4
223187,it+could+happen+to+you+1994,3
98448,project+a+ii+1987,4
41569,harry+potter+and+the+half-blood+prince+2009,4
53995,three+days+of+the+condor+1975,4
11497,the+avengers+2012,4
59232,disgrace+2008,4
189434,up+2009,3
231631,nobodys+fool+1986,4
205250,the+nugget+2002,3
84380,the+hobbit+an+unexpected+journey+2012,5
184426,a+river+runs+through+it+1992,4
346521,shoeshine+1946,2
219500,high+spirits+1988,2
93262,the+getaway+1972,4
107043,kronks+new+groove+2005,3
338166,peter+pan+1953,4
78307,bambi+1942,3
31117,21+up+1977,4
304395,furry+vengeance+2010,2
126109,harry+potter+and+the+philosophers+stone+2001,4
123126,up+2009,5
266303,friday+the+13th+1980,5
196415,journey+to+the+center+of+the+earth+2008,2
349448,iron+man+2008,4
209131,willy+wonka++the+chocolate+factory+1971,3
337300,habit+1996,3
261561,gattaca+1997,4
74743,lets+get+those+english+girls+1976,4
83918,alice+in+wonderland+1999,5
196134,the+holiday+2006,4
289972,cheeky+2000,3
218584,batman+begins+2005,4
308041,sorority+wars+2009,4
239053,lake+of+fire+2006,4
71088,le+doulos+1963,4
92644,men+in+black+1997,5
260521,despicable+me+2010,4
220100,paintball+2009,4
335565,a+pigs+tale+1996,4
151423,rio+2+2014,3
7700,pinocchio+1940,4
300711,land+and+freedom+1995,5
151412,turn+me+on_+dammit+2011,4
248166,the+amazing+spider-man+2+2014,3
33144,bride++prejudice+2004,3
324066,parallels+2015,4
115414,dead+reckoning+1947,3
2171,quest+1996,4
326807,lets+get+those+english+girls+1976,3
208159,yesterday+girl+1966,3
118082,a+shot+in+the+dark+1964,3
282346,coraline+2009,4
3985,au+revoir+les+enfants+1987,3
242828,a+moment+to+remember+2004,5
167976,shadow+of+the+holy+book+2007,3
202501,orlando+1992,2
249095,from+the+earth+to+the+moon+1998,4
156852,home+2009,4
159103,topper+takes+a+trip+1938,4
331091,casino+royale+2006,5
113737,going+straight+1916,3
226858,the+terminator+1984,4
325633,monty+python+and+the+holy+grail+1975,4
332634,the+hobbit+an+unexpected+journey+2012,4
32743,the+hound+of+the+baskervilles+1939,4
71317,schizopolis+1996,4
47108,all+that+heaven+allows+1955,4
336570,the+matrix+1999,5
120235,slingshot+hip+hop+2008,4
258810,the+mask+1994,4
294856,up+2009,4
129728,whos+singin+over+there+1980,3
53344,a+room+with+a+view+1985,2
143797,despicable+me+2+2013,3
51041,whiplash+2014,5
143908,chocolat+2000,4
205481,all+quiet+on+the+western+front+1930,5
36687,lady+and+the+tramp+ii+scamps+adventure+2001,3
88382,beauty+and+the+beast+the+enchanted+christmas+1997,3
284477,waitress+2007,4
49411,blood+into+wine+2010,4
243972,memento+2000,4
20589,the+lookout+2007,2
213125,bad+santa+2003,3
80700,donnie+darko+2001,4
276270,suicide+killers+2006,4
225218,dawn+of+the+planet+of+the+apes+2014,3
35320,one+man+band+2005,4
200728,dope+2015,3
97630,let+the+right+one+in+2008,4
297498,maleficent+2014,4
80684,blade+runner+1982,4
225473,fx+1986,4
197838,charlie+and+the+chocolate+factory+2005,4
200139,possession+2002,3
153681,monty+python+and+the+holy+grail+1975,3
159211,umberto+d.+1952,4
162235,manhattan+baby+1982,1
167945,reservoir+dogs+1992,4
85644,deep+blue+sea+1999,3
8360,the+polar+express+2004,3
317316,cars+2006,4
130299,blood+out+2011,3
206922,leon+the+professional+1994,5
288895,first+blood+1982,3
49035,harry+potter+and+the+deathly+hallows+part+2+2011,5
33476,the+thorn+in+the+heart+2009,4
348441,interstellar+2014,4
85195,the+truman+show+1998,3
116470,face+2002,5
139174,big+eyes+2014,3
147208,quicksilver+highway+1997,4
43560,a+lot+like+love+2005,4
32563,frankenstein+1931,5
203917,street+of+shame+1956,4
186061,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,5
323389,i+want+to+be+a+soldier+2010,3
194177,lenny+bruce+swear+to+tell+the+truth+1998,4
90772,reservoir+dogs+1992,4
223914,frozen+2013,3
26963,percy+jackson++the+olympians+the+lightning+thief+2010,3
195918,howls+moving+castle+2004,3
157737,gentlemen+of+fortune+1971,4
312379,ratatouille+2007,3
252091,the+dark+knight+2008,4
234183,coffy+1973,4
183710,the+married+woman+1964,4
308006,stalker+1979,4
144802,caf+de+flore+2011,3
116372,the+lord+of+the+rings+the+return+of+the+king+2003,5
222777,my+sassy+girl+2001,4
274347,george+carlin+its+bad+for+ya+2008,4
35934,percy+jackson++the+olympians+the+lightning+thief+2010,3
119416,the+unexpected+love+2014,4
48607,insurgent+2015,3
345672,the+shawshank+redemption+1994,5
323693,only+yesterday+1991,4
193578,if+i+were+king+1938,3
328402,oliver++company+1988,4
130511,master+and+commander+the+far+side+of+the+world+2003,4
240315,the+matrix+1999,5
240381,how+to+train+your+dragon+2+2014,3
123667,the+empire+strikes+back+1980,5
113057,red+dust+1932,4
6753,naan+kadavul+2009,4
165058,courage+under+fire+1996,4
174842,lady+and+the+tramp+1955,3
145853,partly+cloudy+2009,4
48470,epitaph+2007,4
212419,bedevilled+2010,3
255711,true+lies+1994,5
323667,our+day+will+come+2010,3
141612,goodfellas+1990,5
202571,the+scenic+route+1978,3
70709,reservoir+dogs+1992,4
268195,ratatouille+2007,4
116641,flipped+2010,4
105473,evangelion+1.0+you+are+not+alone+2007,3
155049,cheyenne+autumn+1964,3
284583,frozen+planet+2011,4
291192,dirty+dancing+1987,4
346149,benjamin+blmchen+-+seine+schnsten+abenteuer+2006,3
143737,the+day+the+earth+stood+still+1951,5
157525,harry+potter+and+the+deathly+hallows+part+1+2010,5
134270,mr.+belvedere+goes+to+college+1949,4
96885,priest+1994,2
272732,beauty+and+the+beast+1991,5
182177,monty+python+and+the+holy+grail+1975,4
232301,walle+2008,3
197047,bikini+summer+ii+1992,4
172512,matango+attack+of+the+mushroom+people+1963,2
108322,blood+of+redemption+2013,4
254274,veronika+voss+1982,4
213793,mister+lonely+2008,4
127092,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
233377,bugsy+malone+1976,3
172038,dersu+uzala+1975,3
29748,the+maze+runner+2014,3
217621,se7en+1995,4
277295,north+sea+texas+2011,4
30596,family+tree+2010,2
25280,my+neighbor+totoro+1988,5
19598,apollo+13+1995,4
110543,agent+vinod+2012,3
240173,shrink+2009,4
108982,pulp+fiction+1994,5
290573,pretty+poison+1968,3
100613,reclaim+your+brain+2007,4
24758,the+savior+1971,4
195557,catch+a+fire+2006,3
38133,irma+vep+1996,4
46277,steamboat+willie+1928,3
180807,merlins+apprentice+2006,3
261589,joe+dirt+2001,3
133856,last+resort+2000,3
269895,the+catered+affair+1956,4
283800,big+hero+6+2014,4
285693,snowpiercer+2013,4
75767,wreck-it+ralph+2012,3
175625,the+true+story+of+jesse+james+1957,5
313083,marcello+mastroianni+i+remember+1997,4
204961,the+incredibles+2004,3
282620,beauty+and+the+beast+the+enchanted+christmas+1997,3
179537,the+incredibles+2004,4
292136,saving+private+ryan+1998,4
159664,tell+me+and+i+will+forget+2010,4
185872,coraline+2009,3
125739,ratatouille+2007,4
187841,desire+the+vampire+1982,4
77887,airplane+1980,3
212005,invisible+target+2007,4
280313,the+perks+of+being+a+wallflower+2012,3
306334,imagine+john+lennon+1988,3
2214,a+bugs+life+1998,4
185977,liberty+stands+still+2002,3
61450,dog+soldiers+2002,3
157233,howls+moving+castle+2004,4
21826,ice+age+2002,5
254384,crows+zero+ii+2009,3
248435,the+good_+the+bad+and+the+ugly+1966,4
347915,the+beach+girls+and+the+monster+1965,4
74566,the+people+under+the+stairs+1991,2
173355,shrek+2+2004,5
286001,frozen+2013,4
237137,geronimo+an+american+legend+1993,2
218062,fame+1980,2
220933,charlie+chan+in+egypt+1935,3
28370,the+cat+returns+2002,3
53786,the+fern+flower+1949,3
187614,howls+moving+castle+2004,4
148136,and+so+it+is+1966,4
49026,tears+of+steel+2012,4
198030,kirikou+and+the+sorceress+1998,4
89821,the+thomas+crown+affair+1999,2
238653,miss+violence+2013,4
209477,the+h-man+1958,3
349255,don+1978,4
260645,babylon+a.d.+2008,2
94633,harry+potter+and+the+deathly+hallows+part+2+2011,4
218542,all+i+desire+1953,3
102918,the+amazing+spider-man+2012,3
152016,hell+drivers+1957,3
194851,bloodlust+subspecies+iii+1994,4
194705,because+i+said+so+2007,3
254052,theodora+goes+wild+1936,3
284597,time+after+time+1979,4
245484,falling+up+2009,3
329684,battle+of+the+year+2013,4
224707,underworld+evolution+2006,2
338749,chicken+run+2000,4
88249,sapphire+1959,3
165800,raiders+of+the+lost+ark+1981,4
192200,robots+2005,4
318702,palookaville+1995,4
85573,role+models+2008,4
11813,marley++me+the+puppy+years+2011,2
317119,the+little+mermaid+1989,3
115733,mexican+hayride+1948,3
279353,son+in+law+1993,3
331924,shrek+2001,4
221208,that+most+important+thing+love+1975,4
234502,dig+2004,3
56665,the+hunted+1995,2
42419,men+in+black+1997,3
305234,a+better+tomorrow+1986,3
316647,master+and+commander+the+far+side+of+the+world+2003,3
351368,cheeky+2000,2
247525,nightmare+man+2006,3
270633,aprile+1998,3
244756,remember+the+titans+2000,4
297986,election+2005,3
149626,guardians+of+the+galaxy+2014,3
